"Machen_ChristianityLiberalism" "Machen_LitHistNT" "Machen_OriginPaulReligion" "Mencken_AmericanLanguage" "Mencken_DefenseWomen" "Mencken_Nietzche" "Poe_FallHouseUsher" "Poe_Works1" "Rian_Unbelief" "VanTil_ChristianTheisticEthics" "VanTil_ProtestantDoctrineScripture" "VanTil_SurveyChristianEpistemology"
"nature" 0.0703940305862063 0.0309344008734419 0.0438145632867663 0.00783310269197629 0.0312650312650313 0.0348180434838676 0.0489332550401253 0.0604742453981221 0.0390472471690746 0.161375684328339 0.36938862761864 0.121566593840059
"my" 0.0281576122344825 0.0209262123555636 0.01600916735478 0.0522206846131753 0.0697450697450697 0.0322389291517293 0.528479154433353 0.549572966951355 0 0.00954372326672971 0.0205215904232578 0.0127517406125936
"testament" 0.16366612111293 0.2429260303885 0.119647461283093 0.00174068948710584 0 0.00128955716606917 0 0 0 0.20128579980739 0.0410431808465156 0.00595081228587702
"p" 0 0.00272950595942134 0.0598237306415463 0.187994464607431 0 0.0116060144946225 0 0.0169752267784202 0 0.0529242835700466 0.427533133817871 0.11986636175838
"here" 0.066874329056896 0.0937130379401328 0.105323469439342 0.0966082665343743 0.0817700817700818 0.037397157816006 0.0782932080642004 0.116704684101639 0 0.0824230645763021 0.0444634459170586 0.068009283267166
"good" 0.0739137321155166 0.055499954508234 0.0210646938878684 0.099219300765033 0.0841750841750842 0.152167745596162 0.0293599530240752 0.0477428253143069 0 0.183065964479997 0.0478837109876015 0.0646088191038077
"up" 0.0598349259982753 0.0536802838686198 0.051397853086399 0.0939972323037155 0.0841750841750842 0.0786629871302195 0.117439812096301 0.166569412763249 0.117141741507224 0.0919667878430318 0.056434373663959 0.0756603276347221
"question" 0.0844728367034475 0.0627786370666909 0.0817310122849295 0.0208882738452701 0.0312650312650313 0.0257911433213834 0.00978665100802505 0.0583523420508196 0.0390472471690746 0.104980955934027 0.0581445061992304 0.232081679149204
"her" 0.0123189553525861 0.0100081885178783 0.00674070204411789 0.0504799951260694 0.714285714285714 0.0967167874551879 0.234879624192601 0.239775078245186 0 0.00520566723639803 0.00855066267635742 0.0127517406125936
"well" 0.0686341798215511 0.0864343553816759 0.0682496081966937 0.0487393056389636 0.0649350649350649 0.0838212157944962 0.0880798590722255 0.112460877407034 0 0.0971724550794298 0.0820863616930312 0.0765104436755617
"against" 0.107350896643965 0.0582294604676554 0.0775180735073558 0.0678868899971279 0.12025012025012 0.136693059603332 0.0391466040321002 0.0339504535568405 0.117141741507224 0.0702765076913733 0.099187687045746 0.0807610238797596
"idea" 0.0140788061172413 0.00909835319807115 0.0227498693988979 0.00522206846131753 0.012025012025012 0.137982616769401 0.0685065570561754 0.0488037769879582 0 0.169184185182936 0.232578024796922 0.141969378820209
"through" 0.0985516428206888 0.0900736966609044 0.0724625469742674 0.0348137897421169 0.0336700336700337 0.0425553864802827 0.166373067136426 0.0997294573232189 0.156188988676298 0.0893639542248328 0.186404446344592 0.0450561501644975
"every" 0.0756735828801718 0.0673278136657265 0.0303331591985305 0.0583130978180457 0.0986050986050986 0.143140845433678 0.0195733020160501 0.0710837621346348 0.117141741507224 0.0711441188974397 0.124839675074818 0.0867118361656366
"much" 0.0633546275275857 0.0545901191884269 0.0471849143088253 0.0818124058939746 0.105820105820106 0.0980063446212571 0.0978665100802505 0.137923717574664 0.0390472471690746 0.0511890611579139 0.0393330483112441 0.0892621842881553
"religion" 0.234060151699136 0.0673278136657265 0.259517028698539 0.00261103423065876 0.0240500240500241 0.0141851288267609 0 0 0 0.0737469525156387 0.0256519880290723 0.0467563822461766
"found" 0.0862326874681027 0.0427622600309344 0.0952124163731653 0.0496096503825165 0.0264550264550265 0.0567405153070436 0.117439812096301 0.1676303644369 0.0780944943381492 0.0737469525156387 0.0324925181701582 0.0816111399205992
"far" 0.105591045879309 0.0618688017468838 0.0901568898400768 0.0809420611504217 0.103415103415103 0.0722152012998736 0.0195733020160501 0.0923027956076601 0 0.0633356180428426 0.049593843522873 0.0586580068179306
"make" 0.0598349259982753 0.04731143662997 0.0429719755312516 0.0678868899971279 0.101010101010101 0.147009516931886 0.0489332550401253 0.0700228104609835 0 0.0910991766369654 0.0735356990166738 0.0824612559614387
"word" 0.0862326874681027 0.109180238376854 0.09605500412868 0.129681366789385 0.00481000481000481 0.0438449436463518 0.00978665100802505 0.036072356904143 0.156188988676298 0.0303663922123218 0.20692603676785 0.0195526689393102
"gospel" 0.153107016524999 0.340278409607861 0.114591934750004 0 0.00240500240500241 0.0090269001624842 0 0 0.117141741507224 0.0242931137698575 0.0290722530996152 0.0170023208167915
"still" 0.089752388997413 0.0500409425893913 0.0564533796194874 0.132292401020044 0.0673400673400673 0.0709256441338044 0.0880798590722255 0.0806323271974961 0 0.0546595059821793 0.053014108593416 0.0697095153488451
"modern" 0.394206571282755 0.0673278136657265 0.0876291265735326 0.0269806870501406 0.0240500240500241 0.0348180434838676 0 0.00530475836825633 0 0.058997562012511 0.100897819581018 0.0510069624503745
"old" 0.0439962691163789 0.0764261668637976 0.0716199592187526 0.0713682689713395 0.0601250601250601 0.105743687617672 0.0587199060481503 0.0509256803352607 0.351425224521671 0.143155849000946 0.0239418554938008 0.0246533651843477
"never" 0.0985516428206888 0.070967154944955 0.0699347837077232 0.0800717164068688 0.076960076960077 0.0580300724731127 0.0587199060481503 0.0668399554400297 0.0780944943381492 0.06160039563071 0.0701154339461308 0.0697095153488451
"things" 0.0827129859387924 0.0918933673005186 0.0488700898198547 0.0234993080759289 0.0288600288600289 0.154746859928301 0.0685065570561754 0.0244018884939791 0 0.0850258981945011 0.0957674219752031 0.0867118361656366
"means" 0.110870598173275 0.0909835319807115 0.0825736000404442 0.0513503398696224 0.0456950456950457 0.074794315632012 0.0587199060481503 0.0774494721765424 0 0.0711441188974397 0.0837964942283027 0.0348547576744226
"scripture" 0.0140788061172413 0.0063688472386498 0 0 0 0 0 0 0.0780944943381492 0.0633356180428426 0.788371098760154 0.0824612559614387
"yet" 0.110870598173275 0.0545901191884269 0.0547682041084579 0.0583130978180457 0.0312650312650313 0.0464240579784902 0.215306322176551 0.0816932788711474 0 0.100642899903695 0.0684053014108593 0.0756603276347221
"revelation" 0.0299174629991377 0.0191065417159494 0.0244350449099274 0.000870344743552921 0.00481000481000481 0.00386867149820752 0 0 0 0.121465568849287 0.559213339033775 0.0850116040839575
"spirit" 0.0510356721749996 0.175598216722773 0.104480881683827 0.022628963332376 0.00962000962000962 0.0180538003249684 0.0587199060481503 0.0190971301257228 0.0780944943381492 0.06160039563071 0.155622060709705 0.0484566143278558
"however" 0.0422364183517238 0.200163770357565 0.0859439510625032 0.0435172371776461 0.0336700336700337 0.0141851288267609 0.117439812096301 0.11776563577529 0 0.0312340034183882 0.0410431808465156 0.0246533651843477
"both" 0.0369568660577583 0.0682376489855336 0.067407020441179 0.0835530953810805 0.0384800384800385 0.0322389291517293 0.0293599530240752 0.0413771152723993 0 0.11365706799469 0.10431808465156 0.0722598634713638
"law" 0.0739137321155166 0.0782458375034119 0.119647461283093 0.0182772396146113 0.0432900432900433 0.0735047584659428 0.0391466040321002 0.00848761338921012 0 0.160508073122272 0.0307823856348867 0.0425058020419787
"matter" 0.124949404290516 0.0645983077063052 0.0893143020845621 0.0348137897421169 0.0336700336700337 0.0683465298016661 0 0.051986632008912 0.117141741507224 0.077217397339904 0.0273621205643437 0.101163808859909
"acts" 0.0123189553525861 0.237467018469657 0.245193036854788 0.00348137897421169 0.012025012025012 0.0154746859928301 0 0 0 0.0190874465334594 0.0256519880290723 0.0102013924900749
"case" 0.056315224468965 0.0418524247111273 0.0733051347297821 0.0704979242277866 0.0505050505050505 0.0206329146571067 0 0.0434990186197019 0.0390472471690746 0.074614563721705 0.0615647712697734 0.154721119432803
"moral" 0.0281576122344825 0.0209262123555636 0.0244350449099274 0.00261103423065876 0.0264550264550265 0.0760838727980811 0.0195733020160501 0.00424380669460506 0 0.341838815190137 0.0239418554938008 0.0603582388996098
"truth" 0.0985516428206888 0.04731143662997 0.0219072816433832 0.00783310269197629 0.0697450697450697 0.116060144946225 0.00978665100802505 0.036072356904143 0.0780944943381492 0.0598651732185773 0.217186831979478 0.107114621145786
"sense" 0.0615947767629305 0.0518606132290056 0.0345460979761042 0.066146200510022 0.0721500721500721 0.0386867149820752 0.00978665100802505 0.015914275104769 0 0.102378122315828 0.0649850363403164 0.150470539228605
"how" 0.102071344349999 0.063688472386498 0.0808884245294147 0.0382951687163285 0.0432900432900433 0.10961235911588 0.0782932080642004 0.0689618587873322 0.117141741507224 0.066806062867108 0.0786660966224882 0.0382552218377809
"reason" 0.0263977614698274 0.0400327540715131 0.0311757469540453 0.0104441369226351 0.0336700336700337 0.0438449436463518 0.0489332550401253 0.0392552119250968 0 0.137082570558481 0.124839675074818 0.155571235473642
"always" 0.0492758214103444 0.0545901191884269 0.0387590367536779 0.121848264097409 0.132275132275132 0.0876898872927037 0.0293599530240752 0.0265237918412816 0 0.0624680068367763 0.0513039760581445 0.0697095153488451
"mind" 0.0387167168224135 0.0345737421526704 0.0387590367536779 0.021758618588823 0.0481000481000481 0.0799525442962887 0.0782932080642004 0.0753275688292398 0 0.0459833939215159 0.0632749038050449 0.188725761066386
"doctrine" 0.218221494817239 0.0272950595942134 0.106166057194857 0.00870344743552921 0.0456950456950457 0.0438449436463518 0 0.00106095167365127 0.273330730183522 0.0451157827154496 0.116289012398461 0.108814853227466
"like" 0.0827129859387924 0.111909744336275 0.0909994775955916 0.0731089584584454 0.0432900432900433 0.0709256441338044 0.0293599530240752 0.0647180520927272 0.0390472471690746 0.0355720594487198 0.0632749038050449 0.0170023208167915
"might" 0.0791932844094821 0.10099172049859 0.117119698016548 0.0200179291017172 0.0192400192400192 0.0515822866427669 0.0685065570561754 0.10079040899687 0 0.0399101154790515 0.0290722530996152 0.0552575426545723
"use" 0.0439962691163789 0.0573196251478482 0.0876291265735326 0.203660669991384 0.0216450216450216 0.00773734299641503 0.107653161088276 0.0392552119250968 0 0.0216902801516584 0.0478837109876015 0.0408055699602996
"according" 0.0827129859387924 0.0909835319807115 0.14408250619302 0.0278510317936935 0 0.0090269001624842 0 0.00636571004190759 0 0.0650708404549753 0.0649850363403164 0.0960631126148719
"nothing" 0.0809531351741372 0.0436720953507415 0.0572959673750021 0.033073100255011 0.0505050505050505 0.0992959017873262 0.00978665100802505 0.0827542305447987 0.0390472471690746 0.0659384516610416 0.0684053014108593 0.07991090783892
"example" 0.131988807349137 0.114639250295696 0.0876291265735326 0.127940677302279 0.0336700336700337 0.029659814819591 0 0.0180361784520715 0 0.0407777266851179 0.00855066267635742 0.0212529010209894
"faith" 0.27981627158017 0.0937130379401328 0.0598237306415463 0.00435172371776461 0.00481000481000481 0.045134500812421 0 0.00636571004190759 0.312377977352597 0.0555271171882456 0.150491663103891 0.0348547576744226
"greek" 0.00703940305862063 0.141024474570103 0.0859439510625032 0.0165365501275055 0.00240500240500241 0.0515822866427669 0 0.00424380669460506 0 0.13274451452815 0.0342026507054297 0.0697095153488451
"part" 0.056315224468965 0.114639250295696 0.0741477224852968 0.0417765476905402 0.0360750360750361 0.0464240579784902 0.0685065570561754 0.0625961487454246 0 0.074614563721705 0.049593843522873 0.0442060341236579
"second" 0.0263977614698274 0.157401510326631 0.076675485751841 0.054831718843834 0.0168350168350168 0.037397157816006 0.0293599530240752 0.0339504535568405 0 0.0459833939215159 0.0393330483112441 0.073960095553043
"really" 0.177744927230171 0.0773360021836048 0.131443689860299 0.00957379217908213 0.0144300144300144 0.00773734299641503 0.0195733020160501 0.0137923717574664 0 0.0546595059821793 0.0290722530996152 0.0943628805331928
"see" 0.0351970152931031 0.023655718314985 0.0539256163529432 0.0435172371776461 0.0432900432900433 0.0490031723106285 0.0685065570561754 0.0827542305447987 0 0.0997752886976288 0.0940572894399316 0.07991090783892
"indeed" 0.130228956584482 0.0773360021836048 0.113749346994489 0.0417765476905402 0.115440115440115 0.0838212157944962 0.0880798590722255 0.0689618587873322 0 0.0130141680909951 0.0307823856348867 0.00170023208167915
"me" 0.0580750752336202 0.023655718314985 0.0311757469540453 0.0670165452535749 0.0673400673400673 0.029659814819591 0.420825993345077 0.288578855233144 0 0.0069408896485307 0.00513039760581445 0.00935127644923532
"general" 0.0316773137637928 0.0418524247111273 0.0471849143088253 0.0870344743552921 0.0625300625300625 0.037397157816006 0.0587199060481503 0.0509256803352607 0.819992190550566 0.0607327844246436 0.0837964942283027 0.0765104436755617
"merely" 0.153107016524999 0.106450732417432 0.0909994775955916 0.0208882738452701 0.0384800384800385 0.0515822866427669 0.0195733020160501 0.036072356904143 0.117141741507224 0.0503214499518476 0.0649850363403164 0.0272037133068664
"position" 0.00703940305862063 0.0127376944772996 0.0143239918437505 0.0139255158968467 0.0336700336700337 0.00773734299641503 0.00978665100802505 0.0212190334730253 0.0390472471690746 0.0876287318127001 0.0837964942283027 0.265236204741947
"sin" 0.230540450169826 0.0618688017468838 0.03201833470956 0.00348137897421169 0.0168350168350168 0.0245015861553143 0 0.00106095167365127 0.0390472471690746 0.126671236085685 0.0803762291577597 0.0773605597164013
"come" 0.0915122397620682 0.0582294604676554 0.0682496081966937 0.0713682689713395 0.0529100529100529 0.0361076006499368 0.00978665100802505 0.0286456951885842 0.0390472471690746 0.06160039563071 0.049593843522873 0.0748102115938826
"course" 0.0651144782922408 0.070967154944955 0.0749903102408116 0.0713682689713395 0.0721500721500721 0.045134500812421 0.00978665100802505 0.0604742453981221 0 0.0555271171882456 0.0359127832407012 0.0382552218377809
"history" 0.066874329056896 0.0937130379401328 0.04802750206434 0.0435172371776461 0.0216450216450216 0.052871843808836 0.00978665100802505 0.00742666171555886 0.117141741507224 0.0754821749277714 0.102607952116289 0.0697095153488451
"too" 0.0351970152931031 0.0336639068328633 0.0337035102205895 0.0574427530744928 0.0841750841750842 0.0941376731230495 0.0489332550401253 0.0594132937244709 0 0.074614563721705 0.0478837109876015 0.0773605597164013
"another" 0.089752388997413 0.0582294604676554 0.0497126775753695 0.054831718843834 0.0384800384800385 0.0773734299641503 0.00978665100802505 0.031828550209538 0 0.0520566723639803 0.0513039760581445 0.0841614880431179
"given" 0.0527955229396547 0.0418524247111273 0.051397853086399 0.0530910293567282 0.0168350168350168 0.0464240579784902 0.00978665100802505 0.0350114052304918 0 0.0850258981945011 0.102607952116289 0.0850116040839575
"though" 0.0739137321155166 0.0973523792193613 0.0598237306415463 0.0879048190988451 0.0384800384800385 0.0167642431588992 0 0.00636571004190759 0.0390472471690746 0.0633356180428426 0.053014108593416 0.0595081228587702
"ethics" 0.0123189553525861 0.00727868255845692 0.00168517551102947 0.000870344743552921 0.00962000962000962 0.00644778583034586 0 0.00106095167365127 0 0.420791434942174 0.00342026507054297 0.00595081228587702
"order" 0.0457561198810341 0.0464016013101629 0.0522404408419137 0.0252399975630347 0.0432900432900433 0.0335284863177985 0.00978665100802505 0.0116704684101639 0.0390472471690746 0.115392290406823 0.123129542539547 0.0782106757572409
"book" 0.0316773137637928 0.141024474570103 0.117962285772063 0.0400358582034344 0.0456950456950457 0.0593196296391819 0.0195733020160501 0.00848761338921012 0 0.0190874465334594 0.0410431808465156 0.0348547576744226
"over" 0.0439962691163789 0.0382130834318988 0.0353886857316189 0.0496096503825165 0.0649350649350649 0.0593196296391819 0.146799765120376 0.0933637472813113 0.0390472471690746 0.0919667878430318 0.056434373663959 0.028053829347706
"natural" 0.0404765675870686 0.0354835774724775 0.0471849143088253 0.0208882738452701 0.0384800384800385 0.082531658628427 0.0293599530240752 0.0254628401676304 0 0.0607327844246436 0.193244976485678 0.0688593993080055
"facts" 0.0387167168224135 0.0445819306705486 0.0429719755312516 0.00522206846131753 0.0288600288600289 0.0322389291517293 0 0.00954856506286139 0 0.0190874465334594 0.194955109020949 0.171723440249594
