"baum" "evans" "thompson"
"cabin" 0.000221512888727431 0 0.0205538861232493
"common" 0.00930354132655209 0.00188396650307558 0.00287754405725491
"delightful" 0.00753143821673264 0.00376793300615115 0.00534401039204482
"diamond" 0.00996807999273438 0 0.00246646633478992
"dishes" 0.00753143821673264 0 0.00698832128190477
"gets" 0.00730992532800521 0.00941983251537788 0.00328862177971989
"impatiently" 0.0028796675534566 0.000941983251537788 0.0152098757312045
"lisa" 0 0.0480411458284272 0
"maid" 0.00487328355200347 0.000941983251537788 0.0115101762290196
"reaching" 0.0050947964407309 0.00565189950922673 0.0090437098942297
"retorted" 0.00886051554909722 0.000941983251537788 0.00411077722464986
"scream" 0.00265815466472917 0.0103618157669157 0.0115101762290196
"slaves" 0.0101895928814618 0.000941983251537788 0.00164431088985995
"snapped" 0.00177210310981944 0.00188396650307558 0.0168541866210644
"steal" 0.00553782221818576 0.00282594975461336 0.00945478761669469
"thin" 0.0050947964407309 0.00376793300615115 0.00986586533915968
"wantowin" 0 0 0.0209649638457143
"apron" 0.00863900266036979 0 0.00452185494711485
"aren^t" 0.00531630932945833 0.00847784926384009 0.00698832128190477
"assist" 0.00908202843782466 0.00470991625768894 0.00164431088985995
"backward" 0.00465177066327604 0.000941983251537788 0.0115101762290196
"bush" 0.0079744639941875 0.000941983251537788 0.00534401039204482
"charm" 0.0106326186589167 0.000941983251537788 0.000411077722464986
"claws" 0.00974656710400695 0.00282594975461336 0.00123323316739496
"contented" 0.0104111057701892 0.000941983251537788 0.000822155444929973
"court" 0.00420874488582118 0.000941983251537788 0.0123323316739496
"danced" 0.00863900266036979 0.000941983251537788 0.00411077722464986
"disappear" 0.00376571910836632 0 0.0135655648413446
"effect" 0.0057593351069132 0.0122457822699912 0.00452185494711485
"energy" 0.00177210310981944 0.0376793300615115 0.000822155444929973
"everybody" 0.00443025777454861 0.00470991625768894 0.0102769430616247
"existence" 0.0028796675534566 0.0254335477915203 0.00411077722464986
"glittering" 0.0057593351069132 0.000941983251537788 0.00945478761669469
"goodbye" 0.00177210310981944 0.00941983251537788 0.0131544871188796
"gorgeous" 0.00664538666182292 0.00376793300615115 0.00657724355943978
"grown" 0.00598084799564063 0.00470991625768894 0.00739939900436976
"keeping" 0.00553782221818576 0.00376793300615115 0.00863263217176471
"man^s" 0.00886051554909722 0.00659388276076451 0.00123323316739496
"mused" 0.00132907733236458 0 0.0180874197884594
"ocean" 0.00487328355200347 0.00282594975461336 0.0102769430616247
"professor" 0.0108541315476441 0 0.000411077722464986
"rode" 0.00886051554909722 0 0.00411077722464986
"smooth" 0.00686689955055035 0.000941983251537788 0.00739939900436976
"speed" 0.0050947964407309 0.00188396650307558 0.0102769430616247
"sternly" 0.00376571910836632 0 0.0135655648413446
"taught" 0.0050947964407309 0.0207236315338313 0.00205538861232493
"warm" 0.0050947964407309 0.0113037990184535 0.0061661658369748
"women" 0.00886051554909722 0.000941983251537788 0.00369969950218488
"worn" 0.0057593351069132 0 0.00986586533915968
"agree" 0.00642387377309549 0.013187765521529 0.00246646633478992
"appear" 0.00686689955055035 0.00941983251537788 0.00328862177971989
"burst" 0.00310118044218403 0.00470991625768894 0.0123323316739496
"empty" 0.00487328355200347 0.00565189950922673 0.00863263217176471
"escaped" 0.00841748977164236 0.00282594975461336 0.00328862177971989
"faithful" 0.00686689955055035 0.000941983251537788 0.00698832128190477
"feared" 0.00863900266036979 0.00565189950922673 0.00164431088985995
"girl^s" 0.00775295110546007 0.00376793300615115 0.00411077722464986
"gracious" 0.00930354132655209 0.00188396650307558 0.00205538861232493
"greater" 0.00620236088436806 0.017897681779218 0.000822155444929973
"hen" 0.0106326186589167 0 0.000411077722464986
"kill" 0.00952505421527952 0.00188396650307558 0.00164431088985995
"kings" 0.0050947964407309 0 0.0106880207840896
"late" 0.00553782221818576 0.00847784926384009 0.0061661658369748
"leap" 0.00686689955055035 0.00282594975461336 0.0061661658369748
"leopard" 0.0028796675534566 0 0.0147987980087395
"mortals" 0.00531630932945833 0.0169556985276802 0.00287754405725491
"obeyed" 0.0104111057701892 0 0.000822155444929973
"pose" 0.00974656710400695 0.00188396650307558 0.00123323316739496
"soup" 0.00221512888727431 0.000941983251537788 0.0156209534536695
"spot" 0.00664538666182292 0 0.00781047672683474
"stopping" 0.00354420621963889 0 0.0135655648413446
"they^ll" 0.0050947964407309 0.0103618157669157 0.0061661658369748
"traveled" 0.00753143821673264 0.00470991625768894 0.00411077722464986
"trip" 0.00531630932945833 0.00376793300615115 0.00863263217176471
"vines" 0.00465177066327604 0.00470991625768894 0.00945478761669469
"wet" 0.00686689955055035 0.00282594975461336 0.0061661658369748
"adventure" 0.0079744639941875 0.00188396650307558 0.00411077722464986
"aware" 0.00332269333091146 0.0254335477915203 0.00246646633478992
"blame" 0.00642387377309549 0.00470991625768894 0.00575508811450981
"bobbin" 0.00708841243927778 0 0.00657724355943978
"boys" 0.00310118044218403 0.00659388276076451 0.0110990985065546
"colt" 0.000221512888727431 0 0.0193206529558544
"comrades" 0.00753143821673264 0 0.00575508811450981
"curiosity" 0.00664538666182292 0.00188396650307558 0.00657724355943978
"dropping" 0.00177210310981944 0 0.0164431088985995
"excitement" 0.00465177066327604 0.00282594975461336 0.00986586533915968
"fate" 0.00886051554909722 0.00188396650307558 0.00246646633478992
"forced" 0.00642387377309549 0.00282594975461336 0.00657724355943978
"heap" 0.0050947964407309 0 0.0102769430616247
"krewl" 0.0106326186589167 0 0
"lightly" 0.00465177066327604 0.00188396650307558 0.0102769430616247
"peering" 0.00221512888727431 0.00188396650307558 0.0147987980087395
"relief" 0.00243664177600174 0.00565189950922673 0.0127434093964146
"remarkable" 0.00841748977164236 0.0075358660123023 0.000822155444929973
"rubbed" 0.00620236088436806 0 0.00822155444929973
"sorcery" 0.00952505421527952 0 0.00205538861232493
"swinging" 0.00310118044218403 0 0.0139766425638095
"thus" 0.00819597688291493 0.00565189950922673 0.00205538861232493
"tools" 0.0106326186589167 0 0
"voyage" 0.000221512888727431 0.000941983251537788 0.0189095752333894
"wants" 0.00376571910836632 0.0188396650307558 0.00452185494711485
"wheezed" 0 0 0.0197317306783194
"action" 0.00531630932945833 0.00941983251537788 0.00534401039204482
"aurex" 0.0104111057701892 0 0
"branch" 0.00775295110546007 0 0.00493293266957984
"bridge" 0.00642387377309549 0.00470991625768894 0.00534401039204482
"briskly" 0.0028796675534566 0.00188396650307558 0.0131544871188796
"crowd" 0.0057593351069132 0.000941983251537788 0.00822155444929973
"delicious" 0.00686689955055035 0.000941983251537788 0.0061661658369748
"growled" 0.00819597688291493 0.00376793300615115 0.00246646633478992
"happily" 0.00177210310981944 0.0075358660123023 0.0127434093964146
"main" 0.0028796675534566 0.0075358660123023 0.0106880207840896
"merrily" 0.00465177066327604 0 0.0106880207840896
"nevertheless" 0.00664538666182292 0.00282594975461336 0.00575508811450981
"nibbles" 0 0.044273212822276 0
"pair" 0.0050947964407309 0.000941983251537788 0.00945478761669469
"questions" 0.0057593351069132 0.0075358660123023 0.00534401039204482
"regular" 0.00443025777454861 0.00659388276076451 0.00822155444929973
"scene" 0.0079744639941875 0.0075358660123023 0.00123323316739496
"share" 0.00553782221818576 0.0122457822699912 0.00369969950218488
"spent" 0.0028796675534566 0.00565189950922673 0.0115101762290196
"spring" 0.00465177066327604 0.00282594975461336 0.00945478761669469
"stairs" 0.00863900266036979 0 0.00328862177971989
"strength" 0.00598084799564063 0.0075358660123023 0.00493293266957984
"tossed" 0.00465177066327604 0 0.0106880207840896
"tremendous" 0.00221512888727431 0.00659388276076451 0.0123323316739496
"trust" 0.00310118044218403 0.00470991625768894 0.0115101762290196
"vast" 0.00487328355200347 0.0113037990184535 0.00534401039204482
"won" 0.00332269333091146 0.013187765521529 0.00739939900436976
"yours" 0.00420874488582118 0.0113037990184535 0.00657724355943978
"yourselves" 0.00420874488582118 0.00941983251537788 0.00739939900436976
"camp" 0.00753143821673264 0.00470991625768894 0.00287754405725491
"crept" 0.00886051554909722 0 0.00246646633478992
"cupboard" 0.00886051554909722 0 0.00246646633478992
"directions" 0.00465177066327604 0.00376793300615115 0.00863263217176471
"dragged" 0.00443025777454861 0 0.0106880207840896
"gazing" 0.00553782221818576 0 0.00863263217176471
"hay" 0.00332269333091146 0 0.0127434093964146
"honest" 0.00598084799564063 0.00659388276076451 0.00493293266957984
"honor" 0.00642387377309549 0.00470991625768894 0.00493293266957984
"hootsey" 0 0.0433312295707382 0
"insisted" 0.00376571910836632 0.00282594975461336 0.0106880207840896
"keretaria" 0 0 0.0189095752333894
"lower" 0.00332269333091146 0.00565189950922673 0.0102769430616247
"merchant" 0 0 0.0189095752333894
"pool" 0.00841748977164236 0.00188396650307558 0.00246646633478992
"prime" 0.00177210310981944 0 0.0156209534536695
"resumed" 0.00886051554909722 0 0.00246646633478992
"rulers" 0.00265815466472917 0.00282594975461336 0.0127434093964146
"slave" 0.00420874488582118 0.00470991625768894 0.0090437098942297
"solemnly" 0.00155059022109201 0.00282594975461336 0.0147987980087395
"spider" 0.00354420621963889 0.0273175142945958 0.000411077722464986
"streets" 0.00730992532800521 0.00188396650307558 0.00452185494711485
"subject" 0.00354420621963889 0.0160137152761424 0.00534401039204482
"warning" 0.00310118044218403 0.00282594975461336 0.0119212539514846
"aboard" 0.00243664177600174 0.00376793300615115 0.0123323316739496
"adventurers" 0.00730992532800521 0.00188396650307558 0.00411077722464986
"aside" 0.00420874488582118 0.00565189950922673 0.00822155444929973
"attack" 0.00686689955055035 0.00941983251537788 0.00164431088985995
"bother" 0.00465177066327604 0.00376793300615115 0.00822155444929973
"breaking" 0.00553782221818576 0.00188396650307558 0.00739939900436976
"courtiers" 0.00376571910836632 0 0.0115101762290196
"dove" 0.00952505421527952 0 0.000822155444929973
"drawn" 0.0057593351069132 0.00376793300615115 0.0061661658369748
"effort" 0.0028796675534566 0.0169556985276802 0.00575508811450981
"farm" 0.0079744639941875 0.000941983251537788 0.00328862177971989
"fully" 0.00841748977164236 0.00376793300615115 0.00123323316739496
"gillikin" 0.00863900266036979 0.00282594975461336 0.00123323316739496
"guests" 0.00553782221818576 0.00376793300615115 0.00657724355943978
"happiness" 0.00398723199709375 0.017897681779218 0.00328862177971989
"hit" 0.00243664177600174 0.00565189950922673 0.0115101762290196
"interrupted" 0.0057593351069132 0.00847784926384009 0.00411077722464986
"joyfully" 0.00531630932945833 0.00188396650307558 0.00781047672683474
"kabumpo^s" 0 0 0.0184984975109244
"kerry" 0 0 0.0184984975109244
"landed" 0.00465177066327604 0.00282594975461336 0.00863263217176471
"larger" 0.00443025777454861 0.00847784926384009 0.00657724355943978
"leaped" 0.00686689955055035 0.000941983251537788 0.00534401039204482
"lie" 0.00620236088436806 0.00565189950922673 0.00452185494711485
"message" 0.00243664177600174 0.00376793300615115 0.0123323316739496
"nest" 0.00841748977164236 0 0.00287754405725491
"nonsense" 0.00487328355200347 0.00188396650307558 0.00863263217176471
"piglet" 0.00996807999273438 0 0
"prevent" 0.00863900266036979 0.00188396650307558 0.00164431088985995
"pride" 0.00553782221818576 0.00376793300615115 0.00657724355943978
"prison" 0.00686689955055035 0.00188396650307558 0.00493293266957984
"promptly" 0.00553782221818576 0.00565189950922673 0.00575508811450981
"questioned" 0.00487328355200347 0.0075358660123023 0.0061661658369748
"rested" 0.00664538666182292 0.00376793300615115 0.00452185494711485
"throwing" 0.00265815466472917 0.00188396650307558 0.0127434093964146
"town" 0.00775295110546007 0.00282594975461336 0.00287754405725491
"transformations" 0.00952505421527952 0 0.000822155444929973
"amazed" 0.00642387377309549 0.0075358660123023 0.00287754405725491
"arts" 0.00908202843782466 0 0.00123323316739496
"bench" 0.00443025777454861 0.00188396650307558 0.0090437098942297
"clouds" 0.00420874488582118 0 0.0102769430616247
"doorway" 0.00664538666182292 0.000941983251537788 0.00534401039204482
"early" 0.00376571910836632 0.0113037990184535 0.0061661658369748
"fetch" 0.00332269333091146 0 0.0119212539514846
"fond" 0.00664538666182292 0.000941983251537788 0.00534401039204482
"gaze" 0.00487328355200347 0.00188396650307558 0.00822155444929973
"jumping" 0.00310118044218403 0.000941983251537788 0.0119212539514846
"leading" 0.00642387377309549 0.00282594975461336 0.00493293266957984
"map" 0.00265815466472917 0.0113037990184535 0.00822155444929973
"oil" 0.00664538666182292 0 0.00575508811450981
"ozamaland" 0 0 0.0180874197884594
"played" 0.00730992532800521 0.00659388276076451 0.00164431088985995
"pointing" 0.00443025777454861 0.00659388276076451 0.00698832128190477
"positively" 0.00376571910836632 0 0.0110990985065546
"pressed" 0.00354420621963889 0.00282594975461336 0.0102769430616247
"ring" 0.00420874488582118 0.00282594975461336 0.0090437098942297
"ship^s" 0.000664538666182292 0 0.0168541866210644
"slept" 0.00730992532800521 0.00282594975461336 0.00328862177971989
"swim" 0.0050947964407309 0.00188396650307558 0.00781047672683474
"voices" 0.00443025777454861 0.0075358660123023 0.00657724355943978
"wheel" 0.00132907733236458 0.000941983251537788 0.0152098757312045
"afternoon" 0.00465177066327604 0.000941983251537788 0.00863263217176471
"badly" 0.0079744639941875 0.000941983251537788 0.00246646633478992
"balance" 0.00221512888727431 0.0150717320246046 0.00698832128190477
"banquet" 0.00531630932945833 0 0.00781047672683474
"board" 0.00354420621963889 0.00282594975461336 0.00986586533915968
"brilliant" 0.00886051554909722 0.000941983251537788 0.000822155444929973
"chariot" 0.00465177066327604 0.000941983251537788 0.00863263217176471
"echoed" 0.00354420621963889 0.0160137152761424 0.00411077722464986
"eh" 0.00243664177600174 0.00376793300615115 0.0115101762290196
"gay" 0.00310118044218403 0 0.0119212539514846
"gradually" 0.00465177066327604 0.0141297487730668 0.00287754405725491
"hearing" 0.00753143821673264 0.00470991625768894 0.00164431088985995
"hide" 0.0050947964407309 0.00376793300615115 0.00657724355943978
"laid" 0.00686689955055035 0.00565189950922673 0.00246646633478992
"lonely" 0.00642387377309549 0.00565189950922673 0.00328862177971989
"loudly" 0.00531630932945833 0.00847784926384009 0.00411077722464986
"moments" 0.00487328355200347 0.00941983251537788 0.00452185494711485
"paw" 0.00553782221818576 0.00470991625768894 0.00534401039204482
"peered" 0.00110756444363715 0.00470991625768894 0.0135655648413446
"prefer" 0.00664538666182292 0.00470991625768894 0.00328862177971989
"signs" 0.00221512888727431 0.0075358660123023 0.0102769430616247
"slow" 0.00310118044218403 0.00659388276076451 0.0090437098942297
"study" 0.00420874488582118 0.00941983251537788 0.00575508811450981
"stuff" 0.00354420621963889 0.0075358660123023 0.00781047672683474
"takes" 0.00332269333091146 0.0103618157669157 0.00698832128190477
"throat" 0.0028796675534566 0.00470991625768894 0.0102769430616247
"beat" 0.00332269333091146 0.0160137152761424 0.00411077722464986
"bore" 0.00753143821673264 0.000941983251537788 0.00287754405725491
"building" 0.00686689955055035 0.0075358660123023 0.00123323316739496
"directed" 0.000664538666182292 0.00188396650307558 0.0152098757312045
"fair" 0.00598084799564063 0.00659388276076451 0.00328862177971989
"favorite" 0.00598084799564063 0.00565189950922673 0.00369969950218488
"fit" 0.00620236088436806 0.00659388276076451 0.00287754405725491
"floated" 0.00620236088436806 0 0.00575508811450981
"fuzzy" 0.00265815466472917 0.0282594975461336 0
