"baum-dwo" "baum-eco" "baum-go" "baum-lpo" "baum-lwso" "baum-mlo" "baum-mo" "baum-oo" "baum-rbo" "baum-ro" "baum-so" "baum-tto" "baum-two" "baum-wwo" "evans-dmao" "evans-fmo" "thompson-cso" "thompson-hmo" "thompson-ko" "thompson-owo" "thompson-spo" "thompson-who"
"trembling" 0.00475465956637505 0.00374903930867715 0.00253209429519155 0.00424772746580579 0.00902445627650934 0.00473496058145316 0.00505382321726386 0.0104449550866931 0.00707547169811321 0.00761537289942631 0.00875062895145589 0.0104760308414348 0.00911971911265133 0.00254718663236455 0 0 0.00218593568977201 0.0174881226500335 0.0234261862168839 0.0240391036085366 0.00871004267920913 0.00901530347765332
"anyhow" 0.0142639786991251 0.01312163758037 0.0126604714759578 0.0148670461303203 0 0.00236748029072658 0.0277960276949512 0.0104449550866931 0 0.0101538305325684 0.0131259434271838 0.00838082467314784 0.027359157337954 0 0.00142914308580575 0 0 0 0 0 0.00290334755973638 0
"anywhere" 0.0118866489159376 0.00562355896301573 0.0126604714759578 0.0148670461303203 0 0.00473496058145316 0.00505382321726386 0 0.00943396226415094 0.0152307457988526 0.0196889151407757 0.00838082467314784 0 0.00509437326472911 0.0028582861716115 0.00552684665763948 0.00874374275908803 0 0.0106482664622199 0.00801303453617885 0.00580669511947275 0.00450765173882666
"button" 0 0 0.0430456030182564 0.0127431823974174 0.108293475318112 0.00473496058145316 0 0 0.00707547169811321 0.0126922881657105 0 0 0.00455985955632567 0.00254718663236455 0 0 0 0.00291468710833892 0.00425930658488798 0.0454071957050135 0 0.00225382586941333
"dead" 0.0213959680486877 0.0074980786173543 0 0.0021238637329029 0.027073368829528 0.00946992116290632 0 0.00783371631501985 0.00235849056603774 0.00507691526628421 0.00218765723786397 0.00209520616828696 0 0.0305662395883746 0.0242954324586978 0.00276342332881974 0 0 0.00851861316977596 0.00267101151205962 0.0145167377986819 0
"delight" 0.00950931913275009 0.00937259827169288 0.00506418859038311 0.00637159119870869 0 0.00236748029072658 0.0101076464345277 0.00783371631501985 0.0165094339622642 0.00761537289942631 0.00875062895145589 0.00838082467314784 0.013679578668977 0.00509437326472911 0.00428742925741725 0 0.00874374275908803 0.00291468710833892 0.0127779197546639 0.00267101151205962 0.00580669511947275 0.00901530347765332
"enormous" 0.00713198934956257 0.00374903930867715 0.0101283771807662 0.00637159119870869 0.0180489125530187 0.00236748029072658 0.00758073482589579 0.00261123877167328 0.00235849056603774 0.00761537289942631 0.00218765723786397 0.0125712370097218 0.00911971911265133 0.00254718663236455 0.00142914308580575 0.00552684665763948 0.0174874855181761 0.0116587484333557 0 0.0133550575602981 0.0319368231571001 0.00676147760823999
"handsome" 0.00950931913275009 0.01312163758037 0.0151925657711493 0.0106193186645145 0 0.00710244087217974 0.00252691160863193 0.0104449550866931 0.00235849056603774 0.0152307457988526 0.00218765723786397 0.0146664431780087 0.00911971911265133 0.00764155989709366 0.00142914308580575 0 0.01092967844886 0.0116587484333557 0.00638895987733197 0.00267101151205962 0.00580669511947275 0.00225382586941333
"jug" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00142914308580575 0.00276342332881974 0 0.145734355416946 0.00212965329244399 0 0.0406468658363093 0.00450765173882666
"knocked" 0.00950931913275009 0.00562355896301573 0 0 0.00902445627650934 0.00710244087217974 0.0101076464345277 0.0104449550866931 0.00471698113207547 0.0126922881657105 0.00875062895145589 0.00209520616828696 0.0182394382253027 0.0127359331618228 0.00714571542902875 0.0193439633017382 0 0.00582937421667784 0.0127779197546639 0.00534202302411923 0 0.00676147760823999
"laughter" 0.00475465956637505 0.0112471179260315 0.00506418859038311 0.00637159119870869 0.0180489125530187 0.0118374014536329 0.00505382321726386 0.0104449550866931 0.00471698113207547 0.0152307457988526 0.00218765723786397 0.0104760308414348 0.0068397893344885 0.00764155989709366 0.0271537186303093 0.00829026998645923 0 0 0 0.00267101151205962 0 0
"panted" 0.00475465956637505 0 0 0 0 0.00236748029072658 0 0.00522247754334656 0.00235849056603774 0 0 0.00209520616828696 0 0.00509437326472911 0.0028582861716115 0 0.0327890353465801 0.0262321839750503 0.00425930658488798 0.0267101151205962 0.0348401707168365 0.0225382586941333
"prisoner" 0.0237732978318752 0.00937259827169288 0 0.00849545493161159 0.00902445627650934 0.0142048817443595 0.00505382321726386 0.018278671401713 0.00471698113207547 0.0025384576331421 0.00437531447572794 0.0314280925243044 0.0113996488908142 0 0.00142914308580575 0.00276342332881974 0.00655780706931602 0.00291468710833892 0.00212965329244399 0.00267101151205962 0 0.00225382586941333
"sadly" 0.00237732978318752 0.0074980786173543 0 0.0106193186645145 0 0.00473496058145316 0.00505382321726386 0.018278671401713 0.00707547169811321 0.0126922881657105 0.00875062895145589 0.00209520616828696 0.0113996488908142 0.0178303064265519 0 0.0138171166440987 0.00218593568977201 0.00291468710833892 0.0191668796319959 0.0106840460482385 0.00290334755973638 0.00450765173882666
"settled" 0.00475465956637505 0.00562355896301573 0.00253209429519155 0.00849545493161159 0 0.00710244087217974 0.00505382321726386 0.00261123877167328 0.0165094339622642 0.0025384576331421 0.00875062895145589 0.00419041233657392 0.0068397893344885 0 0.0028582861716115 0.0165805399729185 0.00874374275908803 0.0145734355416946 0.0149075730471079 0.00801303453617885 0.00580669511947275 0.0157767810858933
"square" 0.0118866489159376 0.0149961572347086 0.00253209429519155 0.0382295471922521 0 0 0.00252691160863193 0.00783371631501985 0.00235849056603774 0.00761537289942631 0.00875062895145589 0.00628561850486088 0.00227992977816283 0.00764155989709366 0.00142914308580575 0.00552684665763948 0.00655780706931602 0 0.00851861316977596 0.00267101151205962 0.00871004267920913 0.00901530347765332
"swung" 0.00237732978318752 0.00562355896301573 0 0.0148670461303203 0 0.00473496058145316 0.00758073482589579 0.00522247754334656 0.00235849056603774 0 0.00437531447572794 0.0146664431780087 0.013679578668977 0.00509437326472911 0.00142914308580575 0 0.0218593568977201 0.00582937421667784 0.0212965329244399 0.00801303453617885 0.0116133902389455 0.00676147760823999
"today" 0.0118866489159376 0 0.00253209429519155 0.00637159119870869 0 0.00946992116290632 0 0.00522247754334656 0.00235849056603774 0 0 0 0.00455985955632567 0.00254718663236455 0.0443034356599783 0.0248708099593777 0.00655780706931602 0.00582937421667784 0 0.0106840460482385 0 0.00225382586941333
"whenever" 0.00475465956637505 0.0168706768890472 0.0202567543615324 0.0106193186645145 0.027073368829528 0.00710244087217974 0.00505382321726386 0.00522247754334656 0.00471698113207547 0.00761537289942631 0.00875062895145589 0.0125712370097218 0.0113996488908142 0.0152831197941873 0.0028582861716115 0.00552684665763948 0.00655780706931602 0.00291468710833892 0 0 0.00290334755973638 0
"dry" 0 0.00562355896301573 0.00759628288557466 0.0021238637329029 0.00902445627650934 0.0236748029072658 0.00505382321726386 0.0130561938583664 0.00707547169811321 0.0025384576331421 0.0131259434271838 0.0104760308414348 0.00227992977816283 0.0127359331618228 0.00142914308580575 0.00276342332881974 0.00874374275908803 0.00291468710833892 0.00851861316977596 0.0160260690723577 0.00871004267920913 0.00450765173882666
"force" 0.00237732978318752 0.00187451965433858 0.00506418859038311 0.0148670461303203 0.00902445627650934 0.00473496058145316 0 0 0.00235849056603774 0.0025384576331421 0.00656297171359191 0.00838082467314784 0.00227992977816283 0.00254718663236455 0.028582861716115 0.00829026998645923 0.00655780706931602 0.00874406132501676 0.00638895987733197 0.0160260690723577 0.0116133902389455 0.00225382586941333
"indignantly" 0.00237732978318752 0.00187451965433858 0.00253209429519155 0.00637159119870869 0.00902445627650934 0.00710244087217974 0.00758073482589579 0.00783371631501985 0.0188679245283019 0.0025384576331421 0.00656297171359191 0.00209520616828696 0.0068397893344885 0.00254718663236455 0 0.00552684665763948 0.00655780706931602 0.0204028097583724 0.0212965329244399 0.0133550575602981 0.00871004267920913 0.0112691293470666
"join" 0.00950931913275009 0.01312163758037 0.022788848656724 0.0106193186645145 0 0.00236748029072658 0.00758073482589579 0.0104449550866931 0 0.0025384576331421 0.00218765723786397 0.0188568555145826 0.00911971911265133 0.00509437326472911 0.0100040016006403 0.0138171166440987 0.00874374275908803 0 0 0.00267101151205962 0 0.00225382586941333
"late" 0.00475465956637505 0.00562355896301573 0.00759628288557466 0.00424772746580579 0.00902445627650934 0.00236748029072658 0.0151614696517916 0.0156674326300397 0.0188679245283019 0.0126922881657105 0.00437531447572794 0.00419041233657392 0.0068397893344885 0 0.005716572343223 0.0138171166440987 0.00655780706931602 0.00582937421667784 0.00638895987733197 0.00801303453617885 0.0116133902389455 0
"laws" 0 0.00562355896301573 0.0430456030182564 0.00849545493161159 0 0.00473496058145316 0.0176883812604235 0.00261123877167328 0 0 0.00218765723786397 0.0125712370097218 0 0 0.022866289372892 0.00276342332881974 0.00218593568977201 0.0116587484333557 0.00212965329244399 0 0.00290334755973638 0.00676147760823999
"lose" 0.00950931913275009 0.00187451965433858 0.00506418859038311 0.0106193186645145 0.0451222813825467 0 0.0101076464345277 0.0130561938583664 0.0117924528301887 0.0025384576331421 0.00875062895145589 0.00628561850486088 0.00227992977816283 0 0.011433144686446 0.00276342332881974 0.00655780706931602 0.00291468710833892 0.0106482664622199 0.0133550575602981 0.00871004267920913 0.00450765173882666
"machine" 0.00475465956637505 0.0112471179260315 0.00506418859038311 0.00424772746580579 0.0180489125530187 0.00946992116290632 0 0.0913933570085649 0.00235849056603774 0.0177692034319947 0.00218765723786397 0.00209520616828696 0.00227992977816283 0 0 0 0 0.00291468710833892 0 0.00534202302411923 0 0.00225382586941333
"miles" 0.00475465956637505 0.00562355896301573 0.00759628288557466 0.0127431823974174 0 0.00946992116290632 0.00505382321726386 0.0104449550866931 0.00943396226415094 0 0.0131259434271838 0.00838082467314784 0.00227992977816283 0.0152831197941873 0.00714571542902875 0.0193439633017382 0.00218593568977201 0 0.00212965329244399 0.00801303453617885 0.0116133902389455 0.00450765173882666
"page" 0 0 0.00253209429519155 0 0 0.106536613082696 0 0 0.00471698113207547 0 0 0.00209520616828696 0 0 0.00142914308580575 0 0.015301549828404 0.0116587484333557 0.00851861316977596 0.00801303453617885 0 0
"perched" 0 0.0074980786173543 0.00253209429519155 0.00424772746580579 0.0180489125530187 0.0118374014536329 0.00758073482589579 0.018278671401713 0.00235849056603774 0.0152307457988526 0.00875062895145589 0.00209520616828696 0.0250792275597912 0.0127359331618228 0 0.00276342332881974 0.015301549828404 0.00582937421667784 0.00212965329244399 0.00267101151205962 0 0.00901530347765332
"piece" 0.00475465956637505 0.0149961572347086 0 0.00637159119870869 0.00902445627650934 0.00473496058145316 0.0252691160863193 0.00522247754334656 0.0141509433962264 0.0025384576331421 0.00218765723786397 0.0104760308414348 0.0068397893344885 0.00764155989709366 0.00142914308580575 0 0.013115614138632 0.0116587484333557 0.0106482664622199 0.00801303453617885 0.00290334755973638 0.00225382586941333
"putting" 0 0.00187451965433858 0 0.0021238637329029 0 0.00236748029072658 0.00758073482589579 0.00261123877167328 0.0259433962264151 0.0101538305325684 0.00875062895145589 0 0.00227992977816283 0.00254718663236455 0.00857485851483451 0.00829026998645923 0.00437187137954401 0.0116587484333557 0.0106482664622199 0.0133550575602981 0.0145167377986819 0.0225382586941333
"soup" 0.00475465956637505 0.00187451965433858 0 0.0021238637329029 0 0.00710244087217974 0.00252691160863193 0 0.00235849056603774 0.0456922373965579 0 0.00419041233657392 0 0 0.00142914308580575 0 0.0196734212079481 0.00291468710833892 0.0489820257262118 0.00534202302411923 0.00290334755973638 0.00450765173882666
"space" 0.0213959680486877 0.00374903930867715 0.00253209429519155 0.0127431823974174 0 0.00710244087217974 0.00252691160863193 0.00522247754334656 0.00471698113207547 0.00761537289942631 0.0131259434271838 0.00628561850486088 0.0113996488908142 0.00509437326472911 0.00714571542902875 0.00276342332881974 0.00437187137954401 0.0116587484333557 0.00851861316977596 0.0106840460482385 0.00290334755973638 0.00450765173882666
"suit" 0.00237732978318752 0.0074980786173543 0.00253209429519155 0.0021238637329029 0.00902445627650934 0.0118374014536329 0.00505382321726386 0.00261123877167328 0.00707547169811321 0.025384576331421 0.0240642296165037 0.00209520616828696 0.00911971911265133 0.00254718663236455 0.00428742925741725 0 0.00874374275908803 0.00291468710833892 0.00212965329244399 0.0186970805844173 0.00580669511947275 0.00901530347765332
"transformation" 0 0.00187451965433858 0.0278530372471071 0.00637159119870869 0.00902445627650934 0.0165723620350861 0.037903674129479 0.0130561938583664 0.00235849056603774 0.00761537289942631 0.00437531447572794 0.00628561850486088 0.0113996488908142 0 0.00142914308580575 0.00276342332881974 0 0.00874406132501676 0.00638895987733197 0 0.00290334755973638 0.00450765173882666
"wanderer" 0 0.00187451965433858 0 0 0 0 0.00505382321726386 0 0 0 0 0.0104760308414348 0.13679578668977 0 0 0 0 0 0 0 0 0
"books" 0.00475465956637505 0.0074980786173543 0.00759628288557466 0.0127431823974174 0 0 0.00505382321726386 0 0.0117924528301887 0.00507691526628421 0 0.0146664431780087 0.00227992977816283 0.00509437326472911 0.011433144686446 0.00276342332881974 0.0218593568977201 0 0.0149075730471079 0.0106840460482385 0 0.00676147760823999
"buttons" 0.00950931913275009 0.00937259827169288 0 0.00849545493161159 0.0631711939355654 0.00236748029072658 0 0 0.00707547169811321 0.0126922881657105 0.00218765723786397 0.00419041233657392 0.00227992977816283 0 0 0 0.01092967844886 0.00291468710833892 0.00212965329244399 0.0614332647773712 0.0116133902389455 0
"closely" 0.00713198934956257 0.00374903930867715 0.0177246600663409 0.00424772746580579 0.00902445627650934 0.00946992116290632 0.00505382321726386 0.0156674326300397 0.00471698113207547 0.0025384576331421 0.0109382861893199 0.0125712370097218 0.00455985955632567 0.00509437326472911 0.00428742925741725 0.00276342332881974 0.00437187137954401 0.00582937421667784 0.00425930658488798 0.00801303453617885 0.00290334755973638 0.0180306069553066
"colors" 0.00475465956637505 0.00562355896301573 0.00506418859038311 0.0106193186645145 0 0.00473496058145316 0.0176883812604235 0.0130561938583664 0.00235849056603774 0.0228461186982789 0 0.00628561850486088 0 0.00254718663236455 0.0271537186303093 0 0 0.00291468710833892 0.00638895987733197 0 0.00580669511947275 0.00450765173882666
"consider" 0.00713198934956257 0.00562355896301573 0.0177246600663409 0.021238637329029 0.00902445627650934 0.00710244087217974 0.00505382321726386 0.00261123877167328 0 0 0.00218765723786397 0.0146664431780087 0.0205193680034655 0.00509437326472911 0.00142914308580575 0.011053693315279 0.00655780706931602 0.00874406132501676 0.00212965329244399 0.00801303453617885 0.00290334755973638 0.00450765173882666
"difficult" 0.00237732978318752 0.00562355896301573 0.022788848656724 0.00849545493161159 0 0.00473496058145316 0.0101076464345277 0.00261123877167328 0.00235849056603774 0.0025384576331421 0.00656297171359191 0.0104760308414348 0.00227992977816283 0.00509437326472911 0.0271537186303093 0.00829026998645923 0.00437187137954401 0.00582937421667784 0 0.00267101151205962 0.00580669511947275 0.00225382586941333
"excitement" 0.00950931913275009 0.00374903930867715 0.00759628288557466 0.00849545493161159 0.0180489125530187 0 0.00505382321726386 0.018278671401713 0.0283018867924528 0 0.00875062895145589 0 0 0 0.00142914308580575 0.00552684665763948 0.015301549828404 0.00874406132501676 0.00851861316977596 0.0106840460482385 0.00580669511947275 0.00901530347765332
"expected" 0.00950931913275009 0.0074980786173543 0.0126604714759578 0.00849545493161159 0.00902445627650934 0.0142048817443595 0.00252691160863193 0.00261123877167328 0 0.00507691526628421 0.00656297171359191 0.00838082467314784 0.00455985955632567 0.0152831197941873 0.0100040016006403 0.00829026998645923 0.00218593568977201 0.00291468710833892 0.00425930658488798 0.0106840460482385 0.00871004267920913 0.00676147760823999
"gate" 0 0.00562355896301573 0.0126604714759578 0.0106193186645145 0.00902445627650934 0.0189398423258126 0 0.00261123877167328 0.0212264150943396 0.0025384576331421 0 0 0 0.0433021727501974 0.0028582861716115 0.00552684665763948 0 0.0116587484333557 0.00425930658488798 0.0106840460482385 0.00290334755973638 0.00450765173882666
